,Currency_x,time_period_end,price_open_x,price_high_x,price_low_x,BTC_close,volume_traded_x,trades_count_x,Currency_y,price_open_y,price_high_y,price_low_y,ETH_close,volume_traded_y,trades_count_y,Open_x,High_x,Low_x,XLM_close,Adj Close_x,Volume_x,Currency,price_open,price_high,price_low,LTC_close,volume_traded,trades_count,Open_y,High_y,Low_y,TRX_close,Adj Close_y,Volume_y,Open_x,High_x,Low_x,XLM_close,Adj Close_x,Volume_x,Open_y,High_y,Low_y,TRX_close,Adj Close_y,Volume_y,Open_x,High_x,Low_x,XLM_close,Adj Close_x,Volume_x,Open_y,High_y,Low_y,TRX_close,Adj Close_y,Volume_y
46,BTC,2018-07-23,6353.25,10000000.0,5309.56,7397.6,31634473.992659044,1689848.0,ETH,448.66,635.0,431.0,457.99,2202305.012886167,925490.0,0.4488,0.4689,0.4377,0.4529,0.4529,95218141,LTC,78.667,117.99,40.0,82.22,2510831.545668652,429187.0,785.210022,876.6300050000001,770.299988,830.3099980000001,830.3099980000001,305315995,12.67,15.12,11.77,13.98,13.98,153771574,7.85,8.96,7.71,8.34,8.34,368646676,0.2843,0.3509,0.2806,0.3074,0.3074,34208323,0.03514,0.04092,0.032889999999999996,0.03913,0.03913,4541070
47,BTC,2018-07-30,7398.7,99999999.99,7357.73127,8213.5,36038482.37876718,1638981.0,ETH,457.99,580.68345,431.0,466.01,1392994.4110604709,667860.0,0.4529,0.4626,0.4259,0.4347,0.4347,83928001,LTC,83.45299943,115.0,72.2300502,83.93,1739905.8788395359,336313.0,830.3099980000001,833.429993,687.76001,709.169983,709.169983,209664190,13.91,14.32,12.38,13.66,13.66,169111856,8.34,8.35,6.82,7.03,7.03,294852170,0.3074,0.3078,0.2324,0.2425,0.2425,30961698,0.03913,0.03946,0.02815,0.030160000000000003,0.030160000000000003,3601081
48,BTC,2018-08-06,8220.1,1750000.0,6607.37,7030.01,33638371.03266986,1619808.0,ETH,464.531,559.8399900000001,391.59261000000004,408.83,1710175.5231451541,721180.0,0.4347,0.437,0.2882,0.2958,0.2958,195112235,LTC,83.94,112.25,71.13037800000001,74.639,1535266.469116105,317956.0,709.169983,717.0599980000001,538.049988,571.3599849999999,571.3599849999999,226687080,13.52,13.79,11.27,11.81,11.81,103850548,7.03,7.23,4.82,4.96,4.96,416991220,0.2428,0.2469,0.1942,0.2242,0.2242,28814895,0.030160000000000003,0.03092,0.02179,0.02307,0.02307,3473634
49,BTC,2018-08-13,7030.0,999999.0,844.58,6313.9,29530713.04114664,1820952.0,ETH,408.96,530.0,300.411,318.15,2640684.261681538,934091.0,0.2958,0.3736,0.2468,0.3414,0.3414,195755907,LTC,78.50599978,93.68607800000001,40.04,59.44,2758036.813568752,424820.0,571.3599849999999,610.6099849999999,472.67999299999997,570.969971,570.969971,208390453,11.7,11.74,8.729,10.18,10.18,72985516,4.96,5.65,4.18,5.29,5.29,358365605,0.2242,0.2456,0.1955,0.2288,0.2288,25275040,0.02307,0.02458,0.016059999999999998,0.02201,0.02201,3031091
50,BTC,2018-08-20,6316.0,9739999.0,5522.5,6485.1,28304132.83363219,1577603.0,ETH,318.16,764.9,240.0,300.03,4620840.326245354,1178606.0,0.3414,0.3555,0.3107,0.323,0.323,134314808,LTC,59.43,86.400999,49.144,57.85,3018984.5840610736,401136.0,570.969971,576.349976,509.27999900000003,523.97998,523.97998,127858192,9.812,10.39,9.339,10.24,10.24,48217814,5.29,5.36,4.5,4.95,4.95,251865234,0.2288,0.2316,0.2028,0.2131,0.2131,11438682,0.02201,0.02311,0.019209999999999998,0.0228,0.0228,1431788
51,BTC,2018-08-27,6481.63,2275999.0,5668.01,6707.0,28464585.42916968,1313423.0,ETH,300.03,414.68,258.87,273.88,2426997.568879541,811253.0,0.323,0.357,0.3218,0.3417,0.3417,136565542,LTC,57.85,82.14271600000001,40.07,57.02,1861340.438677588,279398.0,523.97998,659.289978,520.070007,651.049988,651.049988,186643003,10.54,11.68,10.44,11.38,11.38,78231095,4.95,6.83,4.91,6.64,6.64,428913415,0.2131,0.2387,0.2127,0.2236,0.2236,18814756,0.0228,0.02787,0.022430000000000002,0.02567,0.02567,4015476
52,BTC,2018-09-03,6707.0,99999999.99,6283.2,7181.7,31527624.178938,1241521.0,ETH,274.26,402.17581,265.59504,295.06,2262393.358191844,683472.0,0.3417,0.3437,0.268,0.2759,0.2759,151388101,LTC,57.11,92.8,54.19,66.23,1870773.6456554332,310232.0,651.280029,656.200012,463.27999900000003,479.209991,479.209991,227697413,11.3,11.59,9.311,9.505,9.505,44045666,6.64,6.73,4.61,4.94,4.94,376922684,0.2237,0.2346,0.1892,0.1912,0.1912,17754087,0.02567,0.025939999999999998,0.01876,0.0193,0.0193,2562295
53,BTC,2018-09-10,7294.99,33999999.0,6073.9,6235.01,30676207.799088225,1467099.0,ETH,295.06,397.999,175.7,195.91,4972116.515438281,1218473.0,0.276,0.2856,0.2526,0.281,0.281,118368974,LTC,66.2,110.0,50.21000018,54.54,2760645.131619784,360824.0,479.209991,488.55999800000006,410.519989,450.459991,450.459991,156771668,9.619,10.29,9.062,9.942,9.942,58787501,4.94,5.55,4.73,5.41,5.41,224609480,0.1909,0.2124,0.1825,0.2067,0.2067,15280244,0.0193,0.020630000000000003,0.017159999999999998,0.01991,0.01991,2345239
54,BTC,2018-09-17,6240.0,99999999.99,6100.0,6498.0,41086937.30304175,1101772.0,ETH,195.92,362.5785,165.42700000000002,220.398,6990234.818649436,1344671.0,0.281,0.783,0.2667,0.5713,0.5713,1177119198,LTC,54.49,95.94,47.0,56.92,2708328.9345205016,353671.0,450.459991,510.959991,408.459991,489.52999900000003,489.52999900000003,220586495,9.574,10.48,9.292,10.28,10.28,61295177,5.41,6.31,4.65,6.03,6.03,353003230,0.2067,0.3016,0.1936,0.2813,0.2813,45473377,0.01991,0.02621,0.01807,0.0238,0.0238,5153713
55,BTC,2018-09-24,6497.87,99999999.99,6000.0,6696.99,27936594.434263,1306205.0,ETH,220.19,404.0,77.23,243.98403390000001,6741220.099239628,1239223.0,0.5713,0.6225,0.436,0.5817,0.5817,896465320,LTC,56.746,84.78,49.653,61.31,2814570.366533231,338800.0,489.52999900000003,588.719971,424.55999800000006,530.76001,530.76001,433817180,10.12,10.14,9.496,10.02,10.02,58237895,6.03,6.05,5.0,5.72,5.72,296399706,0.2813,0.2817,0.2309,0.2592,0.2592,35630947,0.0238,0.02423,0.02008,0.02216,0.02216,3374468
56,BTC,2018-10-01,6710.03023581,99999999.0,256.0,6607.8,8550900.209893933,1149206.0,ETH,244.7,321.075,201.426,232.27,5505631.50687666,1016761.0,0.5817,0.6045,0.4671,0.482,0.482,480795086,LTC,61.3,88.1,51.0,61.05,3241114.5098837437,357783.0,530.76001,552.429993,501.920013,519.659973,519.659973,154799724,9.972,10.84,9.801,10.56,10.56,97033169,5.72,5.93,5.41,5.76,5.76,147037373,0.2581,0.2635,0.2369,0.2438,0.2438,14151630,0.02216,0.027630000000000002,0.02119,0.026930000000000003,0.026930000000000003,3918448
57,BTC,2018-10-08,6607.8,9999999.99,740.12,6570.0,4177235.899621768,916936.0,ETH,232.27,309.09999,210.5,225.28,2309380.053023299,526888.0,0.482,0.5002,0.3761,0.4064,0.4064,321870012,LTC,61.05,81.680049,53.98,57.9,1462187.16162198,193984.0,519.659973,534.080017,426.119995,438.98999000000003,438.98999000000003,148159618,10.63,10.66,9.215,9.504,9.504,70478282,5.76,6.04,5.0,5.2,5.2,165201031,0.2438,0.2495,0.2045,0.2096,0.2096,12566456,0.026930000000000003,0.02817,0.02072,0.02376,0.02376,5514818
58,BTC,2018-10-15,6609.4,5000000.0,1290.28,6336.4,4200428.41002778,1067733.0,ETH,224.91,391.72479,151.0,196.75,3482655.218166134,714034.0,0.4064,0.5074,0.3964,0.4613,0.4613,292675127,LTC,58.332,90.0,48.708999999999996,51.36,1761455.1445289282,224143.0,438.98999000000003,509.799988,432.5,451.07000700000003,451.07000700000003,158366056,10.01,10.4,9.588,9.791,9.791,84870143,5.2,6.08,5.15,5.51,5.51,134669235,0.2096,0.2564,0.2083,0.2452,0.2452,16520634,0.02376,0.02775,0.02289,0.02456,0.02456,3343217
59,BTC,2018-10-22,6181.9,41435.67,1170.48,6415.88,4176147.1439459613,1237854.0,ETH,191.85,333.0,176.0,207.29,3499508.9732637736,661775.0,0.4613,0.4805,0.4402,0.462,0.462,158939592,LTC,51.37,93.51100000000001,50.052,52.23,1546794.6859563,196383.0,451.07000700000003,454.64001500000006,436.02999900000003,441.14999400000005,441.14999400000005,62079440,9.738,9.861,9.622,9.68,9.68,68181568,5.51,5.56,5.37,5.44,5.44,43104480,0.2453,0.2516,0.2301,0.2349,0.2349,7820693,0.02456,0.02462,0.02305,0.02377,0.02377,1095027
60,BTC,2018-10-29,6405.81,22077.76,1371.76,6403.62,3866694.531986524,805951.0,ETH,202.14,326.28926,195.0,202.46,1342239.866872251,339200.0,0.4621,0.4766,0.4332,0.4686,0.4686,165720726,LTC,53.602,84.99,1.16982,51.53,756866.004496837,121116.0,441.14999400000005,591.320007,408.980011,569.530029,569.530029,261337724,9.446,9.875,9.332,9.791,9.791,54968189,5.44,5.61,5.05,5.54,5.54,73805065,0.2349,0.2482,0.2186,0.244,0.244,6761454,0.02377,0.02395,0.02171,0.02368,0.02368,1377894
61,BTC,2018-11-05,6403.63,19381.86,1764.14,6423.28,3899263.2924924064,825472.0,ETH,202.44,360.0,170.0,210.06,1852680.82065732,408892.0,0.4686,0.5669,0.4622,0.5069,0.5069,339995620,LTC,83.188186,88.0,40.4,53.88,1329672.75219895,190166.0,569.530029,643.080017,516.849976,533.77002,533.77002,583764221,9.734,9.899,9.42,9.478,9.478,54089711,5.54,5.83,5.29,5.49,5.49,71951389,0.244,0.2772,0.2407,0.2753,0.2753,15781987,0.02368,0.02503,0.02278,0.02307,0.02307,1547527
62,BTC,2018-11-12,6491.8,218937.39,4267.37,6357.54,3971654.41193343,826798.0,ETH,210.06,347.75593,181.88,212.99,2010836.0759870268,435746.0,0.5069,0.5311,0.4112,0.5128,0.5128,390866409,LTC,54.01,88.08005,48.5,50.65,1211283.733834358,174307.0,533.77002,549.450012,264.839996,338.100006,338.100006,494289116,9.435,9.435,7.479,8.007,8.007,42973245,5.49,5.52,4.28,4.65,4.65,159422448,0.2752,0.2834,0.2117,0.25,0.25,17865654,0.02307,0.02331,0.01761,0.019030000000000002,0.019030000000000002,2254193
63,BTC,2018-11-19,6448.0,8300000.0,178.11,8595.854,3872905.207294922,1463739.0,ETH,212.99724894,346.71595,150.00010001,178.96,4450210.270343814,803064.0,0.5128,0.5131,0.3234,0.3782,0.3782,522247454,LTC,51.45,88.0,37.371,42.568000000000005,2506435.260561745,259580.0,338.0,354.76001,173.33999599999999,205.380005,205.380005,5950517,6.859,6.863,4.756,5.169,5.169,30458852,4.65,4.65,3.07,3.4,3.4,294160055,0.25,0.2501,0.1309,0.16,0.16,25377347,0.019030000000000002,0.019719999999999998,0.01103,0.01259,0.01259,3169824
64,BTC,2018-11-26,8595.854,6500000.0,385.3,3932.9,3563381.90874759,2687253.0,ETH,175.9,327.38176,97.744,114.3,12368272.429797836,1688420.0,0.3782,0.4042,0.341,0.3695,0.3695,275960850,LTC,82.576406,82.576406,21.3,31.548000000000002,6013622.002752766,476811.0,205.380005,242.16000400000001,182.5,198.229996,198.229996,1901135,4.901,5.555,4.769,5.254,5.254,18042153,3.4,3.46,2.81,2.87,2.87,138026388,0.16,0.173,0.1344,0.1582,0.1582,12036900,0.01259,0.017159999999999998,0.01138,0.01505,0.01505,2262753
65,BTC,2018-12-03,3936.7,16287.79,2211.55,4103.19,2975637.200383788,2016490.0,ETH,113.55,131.56015583,94.01,114.76,7332851.800001551,1011842.0,0.3695,0.3701,0.2894,0.3136,0.3136,206437637,LTC,31.483,43.0,27.51,33.34,4297082.326596589,334181.0,198.229996,202.880005,95.489998,107.379997,107.379997,17764747,4.913,6.335,4.354,4.84,4.84,67677629,2.87,2.88,1.55,2.05,2.05,210425767,0.1588,0.1617,0.1057,0.1217,0.1217,13284224,0.01505,0.01573,0.01231,0.013930000000000001,0.013930000000000001,1445422
66,BTC,2018-12-10,4102.8,93471.25,130.86,3531.18,2613492.640600359,1867912.0,ETH,114.91,195.0,79.99000001,92.88,8714229.47852955,1118207.0,0.3136,0.3178,0.2815,0.2891,0.2891,98871442,LTC,34.36529045,36.26,22.05,25.3,5102824.516257758,384270.0,107.379997,109.290001,73.83000200000001,79.059998,79.059998,22472359,4.67,5.155,4.449,4.662,4.662,35180320,2.05,2.13,1.77,1.95,1.95,121856510,0.1217,0.1231,0.09141,0.0957,0.0957,5480955,0.013930000000000001,0.014159999999999999,0.01267,0.013219999999999999,0.013219999999999999,967800
67,BTC,2018-12-17,3642.1,155479.57,96.42,3301.5,2285327.523301728,1285916.0,ETH,95.84700000000001,123.75,80.56,85.94,4581263.968092538,649809.0,0.2891,0.3998,0.2866,0.3757,0.3757,271850546,LTC,25.29,27.67599999,3.0000299999999998,25.24,3757395.680364675,261887.0,79.059998,231.399994,78.739998,196.759995,196.759995,287968343,5.081,6.18,4.996,6.072,6.072,54024914,1.95,3.09,1.94,2.87,2.87,274689752,0.0957,0.1346,0.09465,0.1263,0.1263,11583291,0.013219999999999999,0.02302,0.01321,0.02134,0.02134,3576103
68,BTC,2018-12-24,3300.1,28260603.06,878.19,3944.93,2959325.516586918,2022421.0,ETH,86.601,199.88,51.39,129.63,9080843.61421989,1199855.0,0.3757,0.4601,0.334,0.3752,0.3752,263545128,LTC,26.118000000000002,60.0,25.12,33.07,5761932.365023625,397947.0,196.759995,214.580002,141.619995,163.220001,163.220001,173386912,6.184,6.327,5.25,6.039,6.039,49327846,2.87,3.2,2.31,2.75,2.75,177798610,0.1263,0.1438,0.1073,0.1168,0.1168,6887173,0.02134,0.02417,0.018369999999999997,0.02055,0.02055,2556559
69,BTC,2018-12-31,4072.6,92497.62,2250.63,3835.79,3136757.046854196,1503789.0,ETH,133.76,168.68384248,52.01,138.554,10853054.678548828,1370711.0,0.3752,0.3857,0.351,0.3721,0.3721,129515020,LTC,33.08,40.15,27.4,31.56,4231254.601927736,339733.0,163.220001,177.080002,146.550003,166.389999,166.389999,77842024,5.808,6.634,5.797,6.441,6.441,67599210,2.75,3.01,2.54,2.94,2.94,111512790,0.1168,0.1218,0.1084,0.1206,0.1206,3570626,0.02055,0.02414,0.01889,0.02352,0.02352,2701419
70,BTC,2019-01-07,3978.5,37155.73,2335.95,4040.99,2894912.962048458,1028738.0,ETH,138.73,188.99996000000002,55.000130000000006,155.68,6429192.433547401,961236.0,0.3721,0.3918,0.3161,0.3188,0.3188,146298240,LTC,32.821999999999996,43.0,28.5,40.079,3548402.6097302465,278705.0,166.389999,167.940002,122.32,125.370003,125.370003,71515071,6.359,6.963,5.501,5.586,5.586,105355471,2.94,3.05,2.24,2.28,2.28,108593864,0.1206,0.1297,0.1018,0.1024,0.1024,5167256,0.02352,0.03543,0.02097,0.02153,0.02153,8834682
71,BTC,2019-01-14,4169.2,38844.55,2184.51,3514.74,2973650.5294823414,1180244.0,ETH,155.91,190.0,51.45,115.58,5215415.418349447,766371.0,0.3188,0.3442,0.3145,0.32,0.32,87303429,LTC,38.88,50.0,29.41018,29.92,4098386.208243971,303787.0,125.370003,137.240005,120.790001,122.410004,122.410004,38086903,5.826,6.736,5.815,6.458,6.458,86583200,2.28,2.59,2.28,2.36,2.36,65895766,0.1024,0.1122,0.102,0.1031,0.1031,3134540,0.02153,0.02692,0.02103,0.024,0.024,4400737
72,BTC,2019-01-21,3590.9,47597.07,1730.27,3536.72,2687540.904282866,1016059.0,ETH,117.94,142.99999011,82.02,117.43,4888807.360049533,699861.0,0.32,0.3249,0.305,0.3082,0.3082,52888718,LTC,30.539,37.5,29.1,30.61,2697027.8231733683,204237.0,122.410004,135.619995,116.699997,121.400002,121.400002,37284541,6.465,7.209,6.394,7.07,7.07,111942509,2.36,2.54,2.29,2.38,2.38,55928805,0.1031,0.1052,0.09358999999999999,0.09462999999999999,0.09462999999999999,2378178,0.024,0.03128,0.023719999999999998,0.02947,0.02947,4017187
73,BTC,2019-01-28,3586.1,6942.51,2139.56,3531.02,2576776.172054628,816649.0,ETH,119.08,130.79965645,109.26403,113.72,3063964.683426623,530361.0,0.3082,0.3381,0.2836,0.3028,0.3028,127738136,LTC,30.993000000000002,37.49,29.0,32.01,2476421.0562903667,172775.0,121.400002,121.91999799999999,105.519997,118.139999,118.139999,49855102,6.848,7.08,5.975,6.779,6.779,118571063,2.38,2.49,2.18,2.4,2.4,49817682,0.09462999999999999,0.09464,0.0781,0.07915,0.07915,3309371,0.02947,0.02947,0.02437,0.025660000000000002,0.025660000000000002,3490177
74,BTC,2019-02-04,3597.1,54312.41,232.69,3414.78,2480392.801020272,882184.0,ETH,113.44,134.99988000000002,90.03,106.178,4058963.57876926,553922.0,0.3028,0.3216,0.2878,0.3098,0.3098,82777438,LTC,32.611,37.45497912,26.00000031,32.87,2679822.3730174233,193039.0,118.139999,131.990005,110.58000200000001,126.489998,126.489998,47172545,6.742,9.434,6.633,9.172,9.172,190710843,2.4,2.9,2.31,2.89,2.89,50268280,0.07915,0.08388999999999999,0.06744,0.08018,0.08018,3280820,0.025660000000000002,0.02953,0.02514,0.02617,0.02617,3493548
75,BTC,2019-02-11,3501.73867085,6985.33,6.36e-07,3648.84,3052345.9458763762,931223.0,ETH,108.58,131.99999897,90.0,119.525718,4985073.803278051,568667.0,0.3098,0.3137,0.2975,0.3048,0.3048,70519261,LTC,32.88,49.99,28.00000006,47.602,6010276.483484332,374712.0,126.489998,126.660004,117.800003,123.91999799999999,123.91999799999999,33687859,8.989,9.763,8.401,9.232,9.232,181219105,2.89,3.06,2.74,2.92,2.92,69167711,0.08018,0.08194,0.07441,0.07973,0.07973,2464367,0.02617,0.02658,0.02358,0.02429,0.02429,2000672
76,BTC,2019-02-18,3747.7,7192.66,641.75,3629.15,2854338.71318573,959695.0,ETH,123.93,199.99,90.00001,132.33173822,6089220.549663358,642774.0,0.3048,0.3498,0.2983,0.3005,0.3005,167576465,LTC,47.602,48.57942239,35.00000001,47.22,4897065.489569975,322849.0,123.91999799999999,157.66000400000001,123.91999799999999,127.290001,127.290001,116519464,9.84,11.4,9.429,9.995,9.995,148756618,2.92,4.53,2.91,3.61,3.61,271998792,0.07973,0.09732,0.07907,0.08263999999999999,0.08263999999999999,6871187,0.02429,0.0278,0.02278,0.02384,0.02384,3054310
77,BTC,2019-02-25,3693.4733968,1688820.0,16.28,3831.3,3273729.862645024,1369106.0,ETH,136.17,193.0,110.00001,131.75,9632613.083860748,1026072.0,0.3005,0.3428,0.3,0.3129,0.3129,144721824,LTC,43.44,55.75999,38.100000099999995,43.57,6782761.879985916,429031.0,127.290001,138.630005,126.269997,129.639999,129.639999,44618813,10.19,11.88,9.384,11.46,11.46,202613311,3.61,3.79,3.35,3.59,3.59,119053576,0.08263999999999999,0.08996,0.08226,0.08534,0.08534,13466337,0.02384,0.025169999999999998,0.02253,0.02301,0.02301,1637569
78,BTC,2019-03-04,3831.4,5399.0,3545.9252100000003,3789.07610606,556143.344510163,886377.0,ETH,135.3,179.37900000000002,90.00001,129.81,6140971.165508179,652303.0,0.3129,0.3229,0.3005,0.3143,0.3143,95840116,LTC,43.57,59.99989,36.0,47.49,3962466.950868894,284949.0,129.639999,136.619995,121.370003,131.75,131.75,41636958,11.22,15.45,10.9,14.43,14.43,320147870,3.59,3.99,3.15,3.77,3.77,131375353,0.08534,0.1151,0.08108,0.1008,0.1008,19566320,0.02301,0.02452,0.02111,0.02331,0.02331,1628736
79,BTC,2019-03-11,3884.9,5500.0,3203.0,3898.72,426346.847093366,896923.0,ETH,129.81,165.99,100.2,134.74341687,5454803.900179812,610952.0,0.3143,0.3269,0.3009,0.3174,0.3174,93560256,LTC,47.48,62.0,35.01,56.3,6050430.628548183,430715.0,131.75,160.899994,125.809998,155.03999299999998,155.03999299999998,78915439,14.23,16.08,14.1,15.68,15.68,266225576,3.77,3.93,3.49,3.82,3.82,93219518,0.1008,0.1178,0.09627000000000001,0.1095,0.1095,22428100,0.02331,0.02393,0.02185,0.02334,0.02334,948099
80,BTC,2019-03-18,3998.6,4910.0,2600.0,4591.99,434221.610111903,919448.0,ETH,138.19868858,169.99,125.3100111,138.13439837,4975498.488250883,548144.0,0.3174,0.3233,0.3049,0.3085,0.3085,73352934,LTC,56.37,64.78,50.11000001,60.24,4484331.805499506,328702.0,155.03999299999998,170.25,148.369995,164.179993,164.179993,105406736,15.64,17.49,14.16,17.129998999999998,17.129998999999998,282700068,3.82,3.87,3.59,3.68,3.68,62291577,0.1095,0.1195,0.101,0.1039,0.1039,24220174,0.02334,0.02472,0.02228,0.02366,0.02366,1211881
81,BTC,2019-03-25,4068.9,4675.58,3700.0001,3969.52,409716.96508076205,918299.0,ETH,141.72,148.0,130.0,135.38359642,4269049.281031396,505879.0,0.3085,0.3198,0.2882,0.3109,0.3109,84273722,LTC,61.812,64.76800001,50.11000002,59.42899529,3725520.1409140266,276290.0,164.179993,173.899994,153.399994,169.53999299999998,169.53999299999998,72361702,16.84,17.780001000000002,15.63,17.559998999999998,17.559998999999998,293232560,3.68,4.47,3.62,4.25,4.25,127048175,0.1039,0.1162,0.09727000000000001,0.1065,0.1065,25626628,0.02366,0.02419,0.02136,0.02374,0.02374,1484716
82,BTC,2019-04-01,3969.52,4756.98,3172.4,4094.99,410092.677896525,894149.0,ETH,135.36,149.99,127.0,140.89,4199915.278727907,501832.0,0.3109,0.3798,0.3092,0.3638,0.3638,345850858,LTC,59.4390251,64.89999,31.00201,60.35,3059095.405498987,229402.0,169.53999299999998,350.170013,166.919998,321.070007,321.070007,797397986,17.719998999999998,21.24,17.450001,19.07,19.07,294234138,4.25,5.99,4.2,5.48,5.48,270265488,0.1065,0.1353,0.1062,0.1334,0.1334,44653302,0.02374,0.02975,0.02349,0.02905,0.02905,4120717
83,BTC,2019-04-08,4095.0,5990.1594,3800.0,5194.79,833927.0465516441,1838001.0,ETH,141.37771427,191.0,57.11,175.26326721,8812428.442241753,1121688.0,0.3638,0.3715,0.3186,0.3303,0.3303,157653974,LTC,61.486000000000004,100.0,32.8,89.54053866,9282055.325922797,685459.0,321.070007,330.299988,256.190002,290.040009,290.040009,290522179,19.41,20.27,16.66,19.5,19.5,273666885,5.48,6.07,5.1,5.6,5.6,195076190,0.1334,0.1359,0.104,0.1163,0.1163,29711460,0.02905,0.03192,0.02544,0.02723,0.02723,3268497
84,BTC,2019-04-15,5238.9,53000.098,4376.0,5164.27,651062.0926816621,1389980.0,ETH,174.91,190.37326007,111.03031000000001,167.98,7571073.587461024,872310.0,0.3303,0.3489,0.3142,0.3226,0.3226,128053366,LTC,92.794,107.0,59.04600000000001,83.77,9590249.669264726,421581.0,290.040009,335.839996,280.910004,291.329987,291.329987,337971942,19.02,25.629998999999998,18.59,24.24,24.24,533988665,5.6,5.66,5.02,5.26,5.26,85165215,0.1163,0.1269,0.1101,0.1137,0.1137,25440091,0.02723,0.027710000000000002,0.02445,0.02513,0.02513,1468675
85,BTC,2019-04-22,5194.3,6223.4486,3952.0,5297.64,531046.069916905,1047542.0,ETH,169.13,185.0,86.43363724,170.61044712,6193924.39394897,759417.0,0.3226,0.3328,0.2811,0.2983,0.2983,145700347,LTC,84.35,98.99999997,73.04,76.25994527,9206584.297627894,337986.0,291.329987,312.269989,250.350006,255.80000299999998,255.80000299999998,193736530,24.65,25.200001,21.07,22.85,22.85,366511414,5.26,5.45,4.52,4.88,4.88,115678705,0.1137,0.1195,0.0955,0.09632,0.09632,25773818,0.02513,0.025639999999999996,0.022369999999999998,0.02401,0.02401,1758149
86,BTC,2019-04-29,5297.64,6538.9502,941.19,5166.18,1606828.1383469559,2151360.0,ETH,170.49,217.9999,35.66,153.74,26403166.620067123,1375573.0,0.2983,0.3175,0.2895,0.3009,0.3009,93289103,LTC,77.20795539,98.99999996,19.761,67.91,20605167.72337351,522675.0,255.80000299999998,314.380005,232.19999700000002,294.859985,294.859985,254678477,22.700001,24.940001000000002,21.360001,23.049999,23.049999,276302813,4.88,5.41,4.59,5.09,5.09,71565050,0.09632,0.1531,0.09262000000000001,0.09766,0.09766,23835803,0.02401,0.02497,0.02215,0.024059999999999998,0.024059999999999998,1394137
87,BTC,2019-05-06,5155.0,8190.0,4003.0001,5715.86,1332725.67969046,1721887.0,ETH,153.25,210.0,133.9,158.61892802,21607494.444317084,1066895.0,0.3009,0.3393,0.2913,0.3107,0.3107,163268077,LTC,72.22399999999999,98.0,54.51,72.01727562,26700270.05327849,608668.0,294.859985,385.22000099999997,273.929993,356.019989,356.019989,431609882,22.870001000000002,23.040001,18.549999,20.969998999999998,20.969998999999998,342696741,5.09,5.75,4.6,5.34,5.34,104934304,0.09766,0.108,0.08738,0.09883,0.09883,30831009,0.024059999999999998,0.02653,0.02248,0.023780000000000003,0.023780000000000003,2435779
88,BTC,2019-05-13,5715.29,8220.0,5030.0,6973.9,1897190.304495964,2734315.0,ETH,161.24393387,351.75,75.01899999999999,188.23,30331469.04349507,1766421.0,0.3107,0.4787,0.3083,0.4185,0.4185,830190882,LTC,74.81,103.19,64.55,86.06765605,24040976.051881965,711963.0,356.019989,450.80999800000006,338.040009,418.079987,418.079987,775405949,23.469998999999998,36.119999,22.799999,29.32,29.32,701906722,5.34,6.93,5.31,6.47,6.47,198425662,0.09883,0.1676,0.0963,0.1429,0.1429,94996322,0.023780000000000003,0.03291,0.023719999999999998,0.02833,0.02833,5971255
89,BTC,2019-05-20,6930.69,9631.0802,1271.78795868,8200.0,1947505.8605623082,3852696.0,ETH,188.31,1297.99,175.4,265.65,31340638.92244026,2788348.0,0.4185,0.4185,0.3621,0.4092,0.4092,289832875,LTC,86.19925029,116.73,61.351000000000006,95.0,19209269.412613712,883487.0,418.079987,446.73999000000003,368.040009,433.75,433.75,410768489,28.620001000000002,38.259997999999996,28.059998999999998,33.59,33.59,1066332082,6.47,7.05,5.73,6.96,6.96,128846609,0.1429,0.1433,0.1177,0.1336,0.1336,32862099,0.02833,0.03196,0.025710000000000004,0.031139999999999998,0.031139999999999998,3605094
90,BTC,2019-05-27,8193.45,18000.0,6050.0004,8750.01,1007249.056561815,2506576.0,ETH,249.23168646,309.99,180.66,268.22,12743676.428988798,1417068.0,0.4092,0.4743,0.402,0.4447,0.4447,502126345,LTC,95.03,125.88,61.858000000000004,112.53716415,13312511.94097838,601288.0,433.75,482.51000999999997,402.170013,441.57000700000003,441.57000700000003,363336608,33.810001,35.360001000000004,30.68,33.25,33.25,799310667,6.96,8.69,6.86,7.73,7.73,476709649,0.1336,0.1443,0.1239,0.1368,0.1368,44414256,0.031139999999999998,0.04086,0.02973,0.03835,0.03835,9027247
91,BTC,2019-06-03,8762.66815669,940000.0,6900.0,8736.55,998009.710765867,2369946.0,ETH,268.5,789.5889999999999,1.011,269.23,13948384.01351074,1310130.0,0.4447,0.4641,0.371,0.3858,0.3858,364598590,LTC,113.77,140.0,70.618,114.62,14680789.698336175,707934.0,441.57000700000003,447.049988,363.730011,380.679993,380.679993,290792162,30.879998999999998,32.23,28.719998999999998,30.209999,30.209999,547915909,7.73,7.73,5.92,6.15,6.15,218482522,0.1368,0.1399,0.117,0.1188,0.1188,25298306,0.03835,0.03928,0.02913,0.0298,0.0298,5955332
