,Currency,time_period_end,price_open,price_high,price_low,price_close,volume_traded,trades_count
84,BTC,2015-08-17,262.92,273.88,250.01,259.2,394198.93510508,433472.0
85,BTC,2015-08-24,256.2,264.14,162.0,229.21,724526.95460152,625494.0
86,BTC,2015-08-31,229.07,243.3788,192.0,228.65,801296.31660343,829058.0
87,BTC,2015-09-07,224.862,233.71,221.227,227.68,121812.98472288,161441.0
88,BTC,2014-05-12,0.006216469915393845,0.005895322651008689,0.006528096929183205,0.005895322651008689,69.96752933,48.0
89,BTC,2014-05-19,0.005997073428167054,0.005797571976856093,0.00740905386382159,0.00580524561994218,75.54854945,76.0
90,BTC,2014-05-26,0.006107877329391716,0.00333340000133336,0.006896646850301383,0.0037035665345727937,267.71791314,55.0
91,BTC,2014-06-02,0.0038461538461538464,0.0038461538461538464,0.00543345377489201,0.004081582674497863,10.59155567,17.0
92,BTC,2014-06-09,0.0038829824411534012,0.0038829824411534012,0.004551060624678581,0.0039603960396039604,16.73794052,17.0
93,BTC,2014-06-16,0.00398406374501992,0.00398406374501992,0.004166666666666667,0.004,5.59621959,6.0
94,BTC,2014-06-30,0.0038461538461538464,0.0038461538461538464,0.00392156862745098,0.00392156862745098,0.51,2.0
95,BTC,2014-07-07,0.004,0.0033333333333333335,0.004,0.0033333333333333335,21.82138,13.0
96,BTC,2014-07-14,0.002857142857142857,0.002857142857142857,0.004347826086956522,0.004347826086956522,20.13776369,6.0
97,BTC,2014-07-21,0.004347826086956522,0.004347826086956522,0.006557377049180328,0.005263157894736842,107.10701528,9.0
98,BTC,2014-07-28,0.0058823529411764705,0.0058823529411764705,0.0058823529411764705,0.0058823529411764705,0.1,1.0
99,BTC,2014-08-04,0.005291005291005291,0.005,0.005714285714285714,0.005555555555555556,61.1197,11.0
100,BTC,2014-08-11,0.005128205128205128,0.002,0.005128205128205128,0.004863789573007913,7.67988367,18.0
101,BTC,2014-08-18,0.005,0.005,0.0058823529411764705,0.0058823529411764705,2.68235294,4.0
102,BTC,2014-08-25,0.0049336181675555405,0.0049336181675555405,0.005031750344674899,0.004997501249375313,7.09250374,4.0
103,ETH,2014-01-06,23.5,28.75,23.49,26.252,73975.25424166,5945.0
104,ETH,2014-01-13,26.45,32.0,20.4,24.552,148387.3014172,11125.0
105,ETH,2014-01-20,24.55,24.95,22.45,24.2,42141.89791622,3988.0
106,ETH,2014-01-27,24.249,24.6,19.0,22.05975102,72882.32780091,5523.0
107,ETH,2014-02-03,22.11,22.75,19.04,22.2,71103.8151877,4751.0
108,ETH,2014-02-10,22.2,22.28,16.99,18.23,231317.22826251,7417.0
109,ETH,2014-02-17,18.25,19.03999999,14.0,15.94,117588.7207023,5588.0
110,ETH,2014-02-24,15.691001,16.74,13.9,15.634,83675.60096085,4748.0
111,ETH,2014-03-03,15.602,15.64899899,10.71000001,12.78,124682.59974034,10086.0
112,ETH,2014-03-10,13.077998,19.16,11.351,16.49,168663.7886264,9266.0
113,ETH,2014-03-17,16.3,17.9,15.63,17.6,49077.70150444,4767.0
114,ETH,2014-03-24,17.59999999,20.9,15.0,15.415,339113.00079038,14939.0
115,ETH,2014-03-31,15.43,16.75,12.5101,13.008,212380.57935309,11796.0
116,ETH,2014-04-07,12.98,14.5,10.313,11.75,210303.61012758,8807.0
117,ETH,2014-04-14,11.74,11.96989999,8.3,10.5,276610.78174048,13497.0
118,ETH,2014-04-21,10.5,14.1999,10.0001,12.4052,267860.53399462,13012.0
119,ETH,2014-04-28,12.4895,13.2499,9.7115,10.0,1557336.0100596,110212.0
120,ETH,2014-05-05,9.77,11.49,9.60235,10.47,1317011.89614689,106818.0
121,ETH,2014-05-12,10.2621,11.232,9.72,10.3,974847.19173051,75335.0
122,ETH,2014-05-19,10.3,10.701,10.1277,10.338,341777.326204,29584.0
123,ETH,2014-05-26,10.338,12.0,10.1712,11.604,1408004.71742271,107161.0
124,ETH,2014-06-02,11.5,11.9,10.55,11.109,283350.55045755,20792.0
125,ETH,2014-06-09,11.1,11.809,10.62575,11.132,249220.16546813,17025.0
126,ETH,2014-06-16,11.132,11.389,9.0,9.88,868935.16367839,75298.0
127,ETH,2014-06-23,9.98,10.3,9.261,9.6379,498439.55006738,41946.0
128,ETH,2014-06-30,9.63842,9.99695,8.71235,8.87854,420610.5884473,37372.0
129,ETH,2014-07-07,8.88509,9.1759,2.8,7.098,1041374.2889999,73620.0
130,ETH,2014-07-14,7.098,9.6,6.9,8.89336,1282373.509502489,74994.0
131,ETH,2014-07-21,8.953,10.0,8.2,8.57,668687.857352,41848.0
132,ETH,2014-07-28,8.57,8.6796,7.031,7.805,753180.272274989,46466.0
133,ETH,2014-08-04,7.79,8.8,6.97,7.45643,595817.89204713,44208.0
134,ETH,2014-08-11,7.568,7.568,6.1,6.91991,628298.51593178,38478.0
135,ETH,2014-08-18,6.909,6.957,4.16,4.364,2474440.87994957,135440.0
136,ETH,2014-08-25,4.29488,6.19,3.333,5.39073,4985198.30548477,217405.0
137,ETH,2014-09-01,5.39073,5.89732,4.75,4.846,2179828.63310166,150192.0
138,ETH,2014-09-08,4.846,5.364,4.58586,5.136,1215211.25551416,57765.0
139,ETH,2014-09-15,5.136,5.555,4.6,5.46,781866.85002642,37369.0
140,ETH,2014-09-22,5.30051,5.4499,3.91,4.08636,2362993.258829139,116526.0
141,ETH,2014-09-29,4.2933,4.9999,4.07005,4.2183,901491.87969984,166300.0
142,ETH,2014-10-06,4.2183,4.5764,3.25,3.72,1153914.14929059,99314.0
143,ETH,2014-10-13,3.68412,4.52077,3.32273,3.9066,912501.57987745,73263.0
144,ETH,2014-10-20,3.9067,4.38,3.72795,3.947,747458.79014136,53861.0
145,ETH,2014-10-27,3.947,4.48491,3.34286,3.72,325250.75663068,31797.0
146,ETH,2014-11-03,3.71875,4.24803,3.15629,3.57,329924.01565687,28172.0
147,ETH,2014-11-10,3.57,3.96211,3.48888,3.536,218817.61742342,21109.0
148,ETH,2014-11-17,4.09,4.3778,3.75,3.8925,316762.63760562,33895.0
149,ETH,2014-11-24,3.9208,4.0399,3.3301,3.6,430889.50005137,37852.0
150,ETH,2014-12-01,3.6,3.93712,3.35443,3.524,258877.08236105,25954.0
151,ETH,2014-12-08,3.524,3.8223,3.42296,3.6448,257114.02106733,24240.0
152,ETH,2014-12-15,3.7127,3.81446,3.06932,3.40627,322516.18095747,26657.0
153,ETH,2014-12-22,3.412,3.525,2.59,2.817,617621.1709382,49328.0
154,ETH,2014-12-29,2.819,3.0545,2.63778,2.7,281161.57013457,25057.0
155,ETH,2015-01-05,2.702,2.78,1.9,1.96343,1186908.30176656,49030.0
156,ETH,2015-01-12,1.962,2.37299,1.635,1.73,916143.08861726,35704.0
157,ETH,2015-01-19,1.74,2.3,1.0557,1.315,3417719.44757456,162713.0
158,ETH,2015-01-26,1.352,2.867,1.2752,2.23,3115408.29002798,96327.0
159,ETH,2015-02-02,2.2641,2.53963,1.651,1.8092,3033827.60440471,110407.0
160,ETH,2015-02-09,1.8237,2.0293,1.6914,1.766,1114650.85570205,53557.0
161,ETH,2015-02-16,1.769,2.045,1.66,1.854,3076267.886559569,59521.0
162,ETH,2015-02-23,1.839,1.89,1.5,1.809,4880918.9439258,62160.0
163,ETH,2015-03-02,1.8,1.93279,1.72,1.893,3639844.9653988,55686.0
164,ETH,2015-03-09,1.895,2.02559,1.77137,1.886,6155791.411425388,79254.0
165,ETH,2015-03-16,1.88136,2.1386,1.881,2.017,4205097.41256412,71041.0
166,ETH,2015-03-23,2.018,2.07,1.6002,1.798,5757097.91730189,87267.0
167,ETH,2015-03-30,1.787,2.49,1.5,1.657,5350648.35701536,74971.0
168,ETH,2015-04-06,1.655,1.7325,1.607,1.702,4013635.45377018,70030.0
169,ETH,2015-04-13,1.68,1.72,0.9849182,1.47,4436755.09395872,89182.0
170,ETH,2015-04-20,1.475,1.75544,0.44001,1.387,4341431.82133864,87701.0
171,ETH,2015-04-27,1.3822,4.1,1.253,1.317,4135473.87429406,93599.0
172,ETH,2015-05-04,1.318,8.5,1.253,1.428,4988069.73128548,109224.0
173,ETH,2015-05-11,1.427,3.14,1.3589,1.437,4814272.35488495,85721.0
174,ETH,2015-05-18,1.445,1.62,1.3986,1.45111,2398065.15995331,73533.0
175,ETH,2015-05-25,1.452,1.98899,1.4348,1.821,2807914.08878973,88489.0
176,ETH,2015-06-01,1.8489,1.9159,1.61,1.636,2937544.09866088,84064.0
177,ETH,2015-06-08,1.6319,1.79335,1.562,1.725,3470347.53046931,78286.0
178,ETH,2015-06-15,1.73,2.42,1.71,2.0,3311182.70773978,79043.0
179,ETH,2015-06-22,2.00481,1000.0,1.9601,2.996,8277540.965609879,182644.0
180,ETH,2015-06-29,2.998,3.1899,2.619,3.1194,4026979.72250911,106583.0
181,ETH,2015-07-06,3.091,5.031,3.007,4.938,5995967.97376556,179173.0
182,ETH,2015-07-13,4.936,8.9666,2.908,5.23727,16039875.083425319,501279.0
183,ETH,2015-07-20,5.18332,5.351,3.18,3.707,7328859.196839208,251690.0
184,ETH,2015-07-27,3.707,6.55,3.5,4.7,4337819.73412376,195515.0
185,ETH,2015-08-03,4.56,10.0,3.742,4.187,4350808.087843609,214180.0
186,ETH,2015-08-10,4.1865,4.52,3.627,3.899,3417705.43650301,164623.0
187,ETH,2015-08-17,3.85861,4.46,3.7639,3.984,2514521.46648184,140820.0
188,ETH,2015-08-24,3.9757,4.0788,3.0,3.385,3191041.013231269,159484.0
189,ETH,2015-08-31,3.395,3.4,2.405,2.853,6213763.99868661,248796.0
190,ETH,2015-09-07,2.80889,3.0,2.74,2.828,415362.43991424,29355.0
191,LTC,2015-09-07,228.24,248.48,220.74,239.32,301233.26445149,334429.0
192,LTC,2015-09-14,234.001,247.82,226.03,228.745,417230.31878613,384906.0
193,LTC,2015-09-21,228.745,236.26,223.0,230.64,369868.99540279,345573.0
194,LTC,2015-09-28,230.68,238.0,223.1,233.37,402123.20043177,332837.0
195,LTC,2015-10-05,233.37,242.0,230.988,236.406,377171.68411219,319698.0
196,LTC,2015-10-12,238.6,250.0,233.0,247.99,385026.555478897,337284.0
197,LTC,2015-10-19,247.92,278.79,240.0,264.56,531588.51320574,499150.0
198,LTC,2015-10-26,265.0,298.0,256.9,283.71,545188.22571428,550106.0
199,LTC,2015-11-02,276.3,344.95,273.938,306.241,825137.87578641,879777.0
200,LTC,2015-11-09,305.745,504.0,302.299,374.1,2073607.29876328,1461803.0
201,LTC,2015-11-16,374.6,388.99,291.69,319.28,1075577.9124204,746373.0
202,LTC,2015-11-23,319.29,350.44,307.38,324.2,491394.62728983,408461.0
203,LTC,2015-11-30,321.001,376.0,314.9,371.48,591741.8507638,456094.0
204,LTC,2015-12-07,373.84,407.57,345.0,387.55,731831.19028969,593008.0
205,LTC,2015-12-14,381.575,475.04,379.2,433.07,909466.5290009,874939.0
206,LTC,2015-12-21,433.0,469.99,421.82,440.045,842285.03188986,856413.0
207,LTC,2015-12-28,442.36,464.09,393.22,422.32,615798.72016579,616478.0
208,LTC,2016-01-04,421.82,439.95,412.5,431.91,372228.20868644,442589.0
209,LTC,2016-01-11,427.307,465.0,423.5,448.66,409386.15598372,497715.0
210,LTC,2016-01-18,449.34,455.0,346.012,380.16,773427.65532802,676094.0
211,LTC,2016-01-25,382.11,428.0,369.0,402.65,656163.93735803,596440.0
212,LTC,2016-02-01,402.76,406.69999,360.03,366.49,444732.7590525,457474.0
213,LTC,2016-02-08,365.58,393.89,363.23,377.63,447171.00318605,522471.0
214,LTC,2016-02-15,377.47,408.98,361.1,405.0,440366.67570055,486607.0
215,LTC,2016-02-22,407.49,451.6,390.10001,439.42,557128.6923208,608505.0
216,LTC,2016-02-29,433.96,442.67,409.07,434.45,368145.88478771,472873.0
217,LTC,2016-03-07,433.73,445.0,381.09,403.75,488393.58206905,526489.0
218,LTC,2016-03-14,403.24,429.702,395.0,411.87,330639.38536702,418508.0
219,LTC,2016-03-21,412.51,422.69,395.65,411.28,286603.96847961,386843.0
220,LTC,2016-03-28,411.25,431.0,400.0,424.73,267447.58507695,359996.0
221,LTC,2016-04-04,420.299,428.109,404.55,420.6,264556.01720508,398204.0
222,LTC,2016-04-11,415.552,425.96,409.38,419.76,198644.487127,336033.0
223,LTC,2016-04-18,416.8,435.67,414.01,426.31,222778.52477347,356035.0
224,LTC,2016-04-25,426.77,470.02,419.801,457.3,327983.43998681,420395.0
225,LTC,2016-05-02,464.47,472.38,431.0,451.45,396278.88412209,499873.0
226,LTC,2016-05-09,456.99,466.0,436.0,452.27,297174.4772622,410844.0
227,LTC,2016-05-16,459.88,465.9,443.0,457.56,255357.85255166,378805.0
228,LTC,2016-05-23,461.48,461.59,427.061,438.8,246772.96518416,386674.0
229,LTC,2016-05-30,442.45,570.0,435.55,531.0,532170.34142883,671597.0
230,LTC,2016-06-06,525.22,603.45,485.895,574.02,517522.205547,622595.0
231,LTC,2016-06-13,574.01,700.0,497.01,672.0,518569.38653563,602006.0
232,LTC,2016-06-20,677.45,789.78,598.0,764.41,940229.26458822,831069.0
233,LTC,2016-06-27,768.94,770.0,1.5,624.29,1079179.06954621,888643.0
234,LTC,2016-07-04,638.56,706.98,600.0,650.105,612369.58067116,495116.0
235,LTC,2016-07-11,664.09,684.91,589.576,649.09,507367.98875165,449267.0
236,LTC,2016-07-18,648.77,689.96,630.0,665.799,331161.98114209,321049.0
237,LTC,2016-07-25,680.0,686.74,639.41,653.412,241824.89275651,255923.0
238,LTC,2016-08-01,660.92,664.675,614.97,622.83,238550.42093535,277919.0
239,LTC,2016-08-08,626.97,635.73,460.3,588.8,404677.75143406,432120.0
240,LTC,2016-08-15,595.14,614.5,556.24,574.99,216813.94836864,345524.0
241,LTC,2016-08-22,569.65,587.803,552.3,581.42,214256.83343551,273594.0
242,LTC,2016-08-29,581.34,598.0,562.62,575.41,167837.36461826,281804.0
243,LTC,2016-09-05,575.41,618.65,565.556,611.92,217193.29480303,303110.0
244,LTC,2016-09-12,608.081,636.16,585.67,607.94,188448.24664677,240484.0
245,LTC,2016-09-19,611.79,640.0,597.09,611.4,174583.84722667,235410.0
246,LTC,2016-09-26,611.4,615.05,583.08,601.67,126337.84832802,196312.0
247,LTC,2016-10-03,601.67,625.0,575.0,612.4,121244.94514078,201438.0
248,LTC,2016-10-10,612.42,629.9,604.98,617.42,112756.53888977,183602.0
249,LTC,2016-10-17,617.43,648.05,610.0,644.18,147519.91055144,241501.0
250,LTC,2016-10-24,642.1,672.2,618.16,651.04,164513.130316,355240.0
251,LTC,2016-10-31,651.05,725.64,640.0,697.41,235223.7395603,513837.0
252,LTC,2016-11-07,697.39,754.66,665.04,699.2,269949.38958217,538519.0
253,LTC,2016-11-14,699.39,747.26,683.23,696.499,186368.37583199,306585.0
254,LTC,2016-11-21,704.01,763.85,673.85,725.22,243802.42619385,349799.0
255,LTC,2016-11-28,731.72,758.19,715.0,724.98,150154.42262789,262056.0
256,LTC,2016-12-05,729.24,781.976,721.0,762.0,183424.27836525,305288.0
257,LTC,2016-12-12,767.94,785.36,743.0,771.05,157966.97324959,276912.0
258,LTC,2016-12-19,771.05,800.8,759.93,794.211,137609.49149211,251686.0
259,LTC,2016-12-26,790.71,4000.0,775.349,898.02,307579.32038626,435185.0
260,LTC,2017-01-02,898.0,1014.76,865.953,992.95,291612.81618627,435349.0
261,LTC,2017-01-09,992.96,1175.0,777.777,923.33,735610.83822437,806432.0
262,LTC,2017-01-16,922.04,927.45,705.01,808.999,462033.55797312,546041.0
263,LTC,2017-01-23,833.43,948.32,806.82,923.76,276617.48888554,369400.0
264,LTC,2017-01-30,929.45,938.1,875.0,912.55,154999.92788617,245660.0
265,LTC,2017-02-06,913.12,1046.501,903.0,1015.91,266221.0092059,328737.0
266,LTC,2017-02-13,1010.03,1085.93,913.73,1000.73,369607.798888997,442819.0
267,LTC,2017-02-20,1001.59,1079.44,958.88,1033.595,215211.811257431,318085.0
268,LTC,2017-02-27,1033.595,1239.0,1025.005,1142.201,370632.317150309,461573.0
269,LTC,2017-03-06,1180.96,1345.44,1085.71,1255.608,304407.336871954,461565.0
270,LTC,2017-03-13,1255.608,1587.32,956.85,1206.301,556152.06505534,692874.0
271,LTC,2017-03-20,1235.27,1280.35,0.14,1020.48,672961.981340988,912155.0
272,LTC,2017-03-27,1016.1,1161.1885892,881.891,968.9,707170.276123561,839282.0
273,LTC,2017-04-03,974.25,1133.79,945.24,1078.01,554621.487258712,811863.0
274,LTC,2017-04-10,1090.003,1250.71,1076.19,1211.0,488330.563770293,778090.0
275,LTC,2017-04-17,1205.2,1267.68,0.06,1228.73,326253.4057865,551206.0
276,LTC,2017-04-24,1195.82,1359.0,1161.0,1239.037,356215.364257136,765520.0
277,LTC,2017-05-01,1251.91,1449.7,1170.0,1301.82013,370101.780720529,830757.0
278,LTC,2017-05-08,1348.88,1604.6,1251.0001,1447.75,142330.681595049,321991.0
279,LTC,2016-03-14,10.297,15.074,10.097,14.456,710.091024,240.0
280,LTC,2016-03-21,14.531,14.95,8.338,10.268,148878.39686072,13130.0
281,LTC,2016-03-28,10.219,12.47,10.14,10.407,75073.98706272,6741.0
282,LTC,2016-04-04,10.446,12.3,10.4,11.61,71115.01253707,5803.0
283,LTC,2016-04-11,11.61,11.665,7.52,8.931,109309.61865124,6017.0
284,LTC,2016-04-18,8.9299,10.899,6.855,9.29,133657.47771377,8761.0
285,LTC,2016-04-25,9.29,9.55,7.73,8.1919,143288.37839948,9867.0
286,LTC,2016-05-02,8.1735,9.36,7.1205,8.7911,258171.11032695,13779.0
287,LTC,2016-05-09,8.83,11.0,7.15,9.51,225786.86970497,12377.0
288,LTC,2016-05-16,9.5,12.0,9.252,10.008,205921.60693633,13120.0
289,LTC,2016-05-23,9.968,14.89,9.968,14.21,668246.38508196,29663.0
290,LTC,2016-05-30,14.224,14.49,10.384,12.45,614111.21588901,28587.0
291,LTC,2016-06-06,12.482,14.3,12.3,13.895,438532.5794282,18080.0
292,LTC,2016-06-13,13.97,16.087,13.561,15.778,492038.64989989,26695.0
293,LTC,2016-06-20,15.778,22.0,10.0,12.251,3974523.34933633,126799.0
294,LTC,2016-06-27,12.251,15.9,10.51,14.02,1677915.32955265,61868.0
295,LTC,2016-07-04,13.745,14.59,11.513,12.02,801336.96628872,27432.0
296,LTC,2016-07-11,11.753,11.99,9.31,10.96,998586.99679838,31340.0
297,LTC,2016-07-18,11.0,12.75,10.11,11.255,747672.71258016,24109.0
298,LTC,2016-07-25,11.255,15.39,11.0,12.771,2636570.08925092,72088.0
299,LTC,2016-08-01,12.71,14.01,11.303,11.876,1881563.88679827,77435.0
300,LTC,2016-08-08,11.87,12.041,9.0,10.99,656683.35954568,39450.0
301,LTC,2016-08-15,10.99,12.91,10.94,11.28,809270.88861422,48340.0
302,LTC,2016-08-22,11.28,11.52,10.61,11.21,593707.76433996,33065.0
303,LTC,2016-08-29,11.17,11.47,10.85,11.01,286274.17618701,21172.0
304,LTC,2016-09-05,11.01,12.598,10.781,11.737,403720.28920407,32889.0
305,LTC,2016-09-12,11.77,12.298,11.264,11.65,363488.12188495,27483.0
306,LTC,2016-09-19,11.684,13.101,11.632,12.45,710017.12007729,41012.0
307,LTC,2016-09-26,12.447,15.4,12.33,13.08,692263.79904709,54244.0
308,LTC,2016-10-03,13.08,13.58,12.81,13.28,330601.37290778,31654.0
309,LTC,2016-10-10,13.29,13.58,11.99,12.1,457760.22227516,33912.0
310,LTC,2016-10-17,12.1,12.33,11.6,11.95,431571.76920267,33978.0
311,LTC,2016-10-24,11.95,12.94,11.811,11.94,469593.42216381,44872.0
312,LTC,2016-10-31,11.93,12.23,9.23786,11.19,815239.6313331,70810.0
313,LTC,2016-11-07,11.2,13.5,10.35,11.01,603760.97235026,58847.0
314,LTC,2016-11-14,11.01,11.211,9.56002,10.14,521807.52483181,44845.0
315,LTC,2016-11-21,10.13,13.0,9.40036,9.6,496453.24600704,40844.0
316,LTC,2016-11-28,9.58,18.0,5.0,8.98,467165.58532613,33552.0
317,LTC,2016-12-05,8.97,9.04919,7.1,7.37,1054145.85002455,46472.0
318,LTC,2016-12-12,7.39,12.0,5.861,8.23,1287549.04912359,54237.0
319,LTC,2016-12-19,8.23,8.626,4.5,7.8803,584156.42483917,38870.0
320,LTC,2016-12-26,7.9039,7.98554,7.01,7.1826,645493.14500845,47331.0
321,LTC,2017-01-02,7.18,8.6,7.01012,8.18,1062753.48496854,69552.0
322,LTC,2017-01-09,8.2,13.8,6.0,10.5,2362720.96793214,172153.0
323,LTC,2017-01-16,10.359,10.839,9.082,9.728,269049.35271131,11556.0
324,LTC,2017-01-23,9.7419,11.035,9.53,10.664,456313.16583402,16335.0
325,LTC,2017-01-30,10.671,11.1971,10.35,10.43361,176604.19789213,4710.0
