Date,Open,High,Low,Close,Adj Close,Volume
2017-11-23,0.002530,0.003000,0.002200,0.002330,0.002330,11105
2017-11-24,0.002330,0.002600,0.001950,0.002100,0.002100,4595
2017-11-25,0.002100,0.002270,0.001960,0.002000,0.002000,5022
2017-11-26,0.002000,0.002480,0.002000,0.002080,0.002080,5294
2017-11-27,0.002080,0.002350,0.002010,0.002090,0.002090,1796
2017-11-28,0.002090,0.002750,0.002010,0.002260,0.002260,13104
2017-11-29,0.002260,0.002940,0.001860,0.002150,0.002150,9399
2017-11-30,0.002150,0.002420,0.002040,0.002200,0.002200,5551
2017-12-01,0.002200,0.002390,0.002050,0.002060,0.002060,7646
2017-12-02,0.002060,0.002200,0.002000,0.002020,0.002020,4397
2017-12-03,0.002020,0.002200,0.001950,0.002000,0.002000,7542
2017-12-04,0.002000,0.002190,0.001900,0.002120,0.002120,13814
2017-12-05,0.002120,0.002200,0.002020,0.002040,0.002040,11566
2017-12-06,0.002040,0.004190,0.002040,0.003860,0.003860,35876
2017-12-07,0.003860,0.005910,0.002940,0.003640,0.003640,135870
2017-12-08,0.003640,0.004140,0.002870,0.004040,0.004040,60318
2017-12-09,0.004040,0.004580,0.003940,0.004390,0.004390,51440
2017-12-10,0.004390,0.004490,0.003310,0.004140,0.004140,22574
2017-12-11,0.004140,0.005250,0.004090,0.004960,0.004960,51760
2017-12-12,0.005120,0.008000,0.004880,0.007670,0.007670,109576
2017-12-13,0.007670,0.020600,0.006540,0.014720,0.014720,286782
2017-12-14,0.014700,0.020410,0.013000,0.017540,0.017540,353615
2017-12-15,0.017540,0.019040,0.012650,0.018500,0.018500,212866
2017-12-16,0.018510,0.039010,0.017420,0.035860,0.035860,717825
2017-12-17,0.035870,0.040930,0.030150,0.034170,0.034170,608356
2017-12-18,0.034000,0.052560,0.030500,0.045560,0.045560,1115064
2017-12-19,0.045560,0.050090,0.038200,0.042260,0.042260,739566
2017-12-20,0.042360,0.046890,0.026860,0.046890,0.046890,868225
2017-12-21,0.046880,0.069690,0.041460,0.048290,0.048290,1376577
2017-12-22,0.048290,0.048770,0.020720,0.036530,0.036530,999508
2017-12-23,0.037440,0.056380,0.032730,0.048130,0.048130,1434012
2017-12-24,0.048110,0.051020,0.031620,0.038120,0.038120,1397619
2017-12-25,0.036150,0.040180,0.031240,0.033420,0.033420,601107
2017-12-26,0.032950,0.050880,0.031440,0.037630,0.037630,1155999
2017-12-27,0.037620,0.041800,0.033660,0.036490,0.036490,790115
2017-12-28,0.036490,0.040170,0.030010,0.039840,0.039840,603769
2017-12-29,0.039830,0.042440,0.033460,0.035430,0.035430,744970
2017-12-30,0.035430,0.041340,0.028800,0.037510,0.037510,650470
2017-12-31,0.037520,0.049360,0.033760,0.048620,0.048620,644515
2018-01-01,0.048620,0.061290,0.042310,0.057900,0.057900,1385041
2018-01-02,0.057900,0.119000,0.057900,0.099970,0.099970,4832193
2018-01-03,0.098090,0.131000,0.084940,0.129400,0.129400,3817909
2018-01-04,0.130700,0.387600,0.117200,0.253700,0.253700,18153816
2018-01-05,0.253600,0.382000,0.208300,0.298500,0.298500,16580952
2018-01-06,0.298100,0.318200,0.145300,0.194000,0.194000,10868708
2018-01-07,0.196300,0.237600,0.146600,0.218200,0.218200,10881560
2018-01-08,0.216300,0.219000,0.124100,0.150900,0.150900,7437614
2018-01-09,0.151700,0.154700,0.103100,0.125400,0.125400,5415399
2018-01-10,0.125400,0.143700,0.097650,0.132800,0.132800,6006715
2018-01-11,0.133200,0.133900,0.100100,0.110800,0.110800,3650414
2018-01-12,0.110800,0.117000,0.104000,0.108600,0.108600,2013551
2018-01-13,0.108600,0.122000,0.100900,0.104100,0.104100,2647531
2018-01-14,0.104100,0.106100,0.084290,0.086140,0.086140,2149288
2018-01-15,0.086140,0.104600,0.066680,0.078260,0.078260,3613876
2018-01-16,0.077670,0.083900,0.041350,0.058080,0.058080,2900953
2018-01-17,0.057430,0.107000,0.049020,0.085400,0.085400,5023979
2018-01-18,0.085430,0.108500,0.076080,0.086000,0.086000,3867488
2018-01-19,0.083380,0.094870,0.078650,0.080900,0.080900,1456384
2018-01-20,0.080900,0.089460,0.080670,0.086010,0.086010,1351560
2018-01-21,0.086010,0.086010,0.067500,0.071900,0.071900,1450560
2018-01-22,0.071760,0.082920,0.062650,0.071990,0.071990,1270665
2018-01-23,0.071790,0.074990,0.062960,0.068610,0.068610,1173388
2018-01-24,0.068580,0.076280,0.066560,0.072210,0.072210,1474028
2018-01-25,0.072210,0.076870,0.066710,0.068960,0.068960,702261
2018-01-26,0.069700,0.072130,0.060090,0.066350,0.066350,1096115
2018-01-27,0.066370,0.070300,0.063990,0.069830,0.069830,849904
2018-01-28,0.069560,0.072900,0.065610,0.066650,0.066650,991763
2018-01-29,0.066570,0.068610,0.063640,0.064460,0.064460,683635
2018-01-30,0.064600,0.065500,0.051940,0.054210,0.054210,1004559
2018-01-31,0.054210,0.055640,0.050470,0.055640,0.055640,722256
2018-02-01,0.057010,0.060130,0.043780,0.046810,0.046810,979648
2018-02-02,0.046810,0.047580,0.032150,0.042010,0.042010,1371128
2018-02-03,0.042100,0.049800,0.036520,0.046640,0.046640,1064799
2018-02-04,0.046640,0.048130,0.036750,0.038720,0.038720,909145
2018-02-05,0.038720,0.040250,0.028540,0.030320,0.030320,1997487
2018-02-06,0.030320,0.037910,0.025200,0.036240,0.036240,3144536
2018-02-07,0.036220,0.041320,0.031890,0.032670,0.032670,2886402
2018-02-08,0.032670,0.039280,0.032450,0.038280,0.038280,1488810
2018-02-09,0.038270,0.047470,0.035950,0.046900,0.046900,3169599
2018-02-10,0.046900,0.056880,0.043220,0.048150,0.048150,5515945
2018-02-11,0.048150,0.048560,0.039040,0.042190,0.042190,2553929
2018-02-12,0.042140,0.048630,0.042000,0.045810,0.045810,1958326
2018-02-13,0.045810,0.046470,0.042130,0.043080,0.043080,1519732
2018-02-14,0.043080,0.046830,0.042710,0.046070,0.046070,1979480
2018-02-15,0.046070,0.048210,0.044520,0.046430,0.046430,2296375
2018-02-16,0.046430,0.054120,0.046140,0.052730,0.052730,3744960
2018-02-17,0.052690,0.055030,0.051030,0.054930,0.054930,2673484
2018-02-18,0.054930,0.055510,0.047510,0.049600,0.049600,2730967
2018-02-19,0.049570,0.053410,0.049410,0.051720,0.051720,1257505
2018-02-20,0.051700,0.052440,0.046090,0.047290,0.047290,1961116
2018-02-21,0.047290,0.048800,0.042910,0.044940,0.044940,2052235
2018-02-22,0.044940,0.047430,0.039620,0.040350,0.040350,1564196
2018-02-23,0.040400,0.043980,0.038620,0.043190,0.043190,1245572
2018-02-24,0.043190,0.046100,0.039430,0.040770,0.040770,1276240
2018-02-25,0.040770,0.042570,0.039350,0.040210,0.040210,820436
2018-02-26,0.040150,0.043050,0.038600,0.041870,0.041870,1086740
2018-02-27,0.041910,0.043630,0.040850,0.042580,0.042580,1112999
2018-02-28,0.042580,0.047000,0.040850,0.043640,0.043640,2638571
2018-03-01,0.043640,0.050000,0.042460,0.048720,0.048720,1949685
2018-03-02,0.048720,0.057000,0.046990,0.053250,0.053250,4889133
2018-03-03,0.053250,0.053250,0.047890,0.049190,0.049190,1957332
2018-03-04,0.049230,0.050030,0.047150,0.048190,0.048190,1432861
2018-03-05,0.048190,0.048490,0.046310,0.046730,0.046730,1364904
2018-03-06,0.046730,0.048300,0.043500,0.044100,0.044100,1225108
2018-03-07,0.044100,0.045350,0.035170,0.038640,0.038640,2044761
2018-03-08,0.038620,0.040070,0.035630,0.037110,0.037110,1090591
2018-03-09,0.037110,0.038270,0.030650,0.037470,0.037470,1497573
2018-03-10,0.037470,0.038890,0.034480,0.035340,0.035340,1026967
2018-03-11,0.035340,0.039840,0.033590,0.038750,0.038750,921161
2018-03-12,0.038750,0.039640,0.034670,0.036620,0.036620,971406
2018-03-13,0.036700,0.038610,0.034790,0.036280,0.036280,641934
2018-03-14,0.036300,0.037140,0.030750,0.031390,0.031390,936742
2018-03-15,0.031390,0.031750,0.028660,0.030330,0.030330,913548
2018-03-16,0.030330,0.031790,0.029190,0.030430,0.030430,642437
2018-03-17,0.030430,0.031090,0.028310,0.028850,0.028850,525047
2018-03-18,0.028850,0.031110,0.023490,0.029320,0.029320,1636431
2018-03-19,0.029320,0.037560,0.028520,0.032760,0.032760,1568107
2018-03-20,0.032760,0.043270,0.031430,0.038550,0.038550,2670008
2018-03-21,0.038550,0.041330,0.036300,0.037270,0.037270,2839705
2018-03-22,0.037260,0.039490,0.034230,0.038180,0.038180,1509675
2018-03-23,0.038180,0.042030,0.035100,0.042020,0.042020,2136851
2018-03-24,0.042020,0.052790,0.041200,0.049270,0.049270,7851301
2018-03-25,0.049270,0.049930,0.045020,0.045340,0.045340,2971654
2018-03-26,0.045310,0.046440,0.039340,0.044220,0.044220,3450852
2018-03-27,0.044220,0.047670,0.039930,0.043300,0.043300,3417656
2018-03-28,0.043300,0.049580,0.042740,0.048790,0.048790,1873578
2018-03-29,0.048790,0.054040,0.042670,0.043410,0.043410,6817996
2018-03-30,0.043410,0.047480,0.038710,0.041360,0.041360,4160661
2018-03-31,0.041360,0.043580,0.033640,0.034130,0.034130,4067852
2018-04-01,0.034130,0.035190,0.028330,0.032290,0.032290,2749087
2018-04-02,0.032290,0.036050,0.031050,0.035990,0.035990,1767312
2018-04-03,0.035990,0.036190,0.033680,0.034900,0.034900,1840237
2018-04-04,0.034930,0.035470,0.029830,0.030240,0.030240,2014016
2018-04-05,0.030240,0.046120,0.029000,0.039300,0.039300,8382193
2018-04-06,0.039300,0.044230,0.035510,0.036710,0.036710,2850320
2018-04-07,0.036710,0.038500,0.036300,0.037240,0.037240,1692723
2018-04-08,0.037240,0.039170,0.036680,0.037900,0.037900,1139503
2018-04-09,0.037870,0.038450,0.034060,0.036060,0.036060,2193685
2018-04-10,0.036060,0.037840,0.035090,0.037310,0.037310,1165950
2018-04-11,0.037310,0.037940,0.036280,0.036570,0.036570,1211249
2018-04-12,0.036570,0.040780,0.035310,0.040290,0.040290,4487674
2018-04-13,0.040290,0.044090,0.038720,0.039300,0.039300,4044318
2018-04-14,0.039260,0.041590,0.038770,0.040550,0.040550,1700413
2018-04-15,0.040550,0.044320,0.040550,0.043670,0.043670,1726453
2018-04-16,0.043650,0.044630,0.039970,0.041220,0.041220,2552829
2018-04-17,0.041230,0.044010,0.040580,0.042480,0.042480,1999202
2018-04-18,0.042390,0.047700,0.042270,0.047700,0.047700,3090608
2018-04-19,0.047700,0.051980,0.046940,0.049360,0.049360,3443474
2018-04-20,0.049360,0.054130,0.048320,0.053990,0.053990,3222157
2018-04-21,0.053990,0.056640,0.049330,0.053320,0.053320,3903637
2018-04-22,0.053320,0.054840,0.051440,0.052070,0.052070,2717291
2018-04-23,0.052070,0.058860,0.052050,0.058790,0.058790,3501239
2018-04-24,0.058790,0.077230,0.057300,0.072480,0.072480,12335295
2018-04-25,0.072480,0.080420,0.064560,0.070040,0.070040,15179312
2018-04-26,0.070040,0.074130,0.065610,0.074070,0.074070,5005635
2018-04-27,0.074030,0.079400,0.071040,0.073380,0.073380,7601950
2018-04-28,0.073380,0.084320,0.073210,0.081900,0.081900,7460296
2018-04-29,0.081900,0.089340,0.079510,0.088360,0.088360,9107801
2018-04-30,0.088380,0.100800,0.084330,0.092960,0.092960,16480061
2018-05-01,0.092960,0.093720,0.084560,0.092300,0.092300,8455983
2018-05-02,0.092300,0.092770,0.089180,0.091350,0.091350,4678799
2018-05-03,0.091350,0.091550,0.083340,0.087040,0.087040,8276408
2018-05-04,0.087110,0.088940,0.080230,0.086000,0.086000,5316728
2018-05-05,0.086000,0.090990,0.085510,0.087190,0.087190,3174340
2018-05-06,0.087190,0.087270,0.081410,0.084520,0.084520,2975980
2018-05-07,0.084520,0.084670,0.078570,0.082610,0.082610,3763211
2018-05-08,0.082690,0.085960,0.080010,0.082460,0.082460,3242389
2018-05-09,0.082480,0.082500,0.078080,0.080260,0.080260,2681103
2018-05-10,0.080270,0.081900,0.072250,0.072850,0.072850,2855953
2018-05-11,0.072850,0.076460,0.062640,0.064380,0.064380,5329420
2018-05-12,0.064380,0.070860,0.059140,0.066890,0.066890,3629499
2018-05-13,0.066910,0.075900,0.066210,0.073980,0.073980,3004217
2018-05-14,0.073990,0.074340,0.068400,0.070760,0.070760,3708942
2018-05-15,0.070760,0.072460,0.066370,0.067480,0.067480,3259462
2018-05-16,0.067450,0.071300,0.062520,0.071130,0.071130,4295451
2018-05-17,0.071230,0.073170,0.065160,0.066220,0.066220,3989017
2018-05-18,0.066200,0.069140,0.064000,0.068820,0.068820,4412165
2018-05-19,0.068820,0.071090,0.066960,0.068750,0.068750,4201472
2018-05-20,0.068750,0.078040,0.068140,0.076980,0.076980,6323486
2018-05-21,0.076970,0.084270,0.076850,0.081090,0.081090,10067157
2018-05-22,0.081090,0.082220,0.072440,0.073220,0.073220,7146132
2018-05-23,0.073220,0.075380,0.065050,0.068050,0.068050,6735895
2018-05-24,0.068050,0.073300,0.066870,0.072350,0.072350,4875761
2018-05-25,0.072350,0.072630,0.068130,0.070440,0.070440,1865309
2018-05-26,0.070430,0.076350,0.069610,0.072450,0.072450,3895747
2018-05-27,0.072450,0.073050,0.068600,0.070160,0.070160,3735956
2018-05-28,0.070160,0.070560,0.058970,0.059690,0.059690,5748364
2018-05-29,0.059690,0.065570,0.056430,0.064020,0.064020,5071403
2018-05-30,0.064020,0.067320,0.058980,0.061480,0.061480,4444916
2018-05-31,0.061520,0.063800,0.057750,0.060180,0.060180,4533732
2018-06-01,0.060180,0.061200,0.055760,0.058260,0.058260,2976406
2018-06-02,0.058260,0.063140,0.057010,0.060760,0.060760,3288550
2018-06-03,0.060740,0.063360,0.060160,0.061730,0.061730,3291717
2018-06-04,0.061730,0.062260,0.057930,0.058730,0.058730,2932892
2018-06-05,0.058730,0.061210,0.057040,0.060340,0.060340,2978909
2018-06-06,0.060340,0.060560,0.058030,0.059150,0.059150,2725558
2018-06-07,0.059160,0.060320,0.058560,0.059070,0.059070,3091804
2018-06-08,0.059020,0.059110,0.056590,0.057520,0.057520,3761816
2018-06-09,0.057520,0.059260,0.056980,0.057110,0.057110,3379081
2018-06-10,0.057110,0.057150,0.045060,0.047180,0.047180,6274584
2018-06-11,0.047280,0.048820,0.040520,0.048320,0.048320,2547812
2018-06-12,0.048320,0.048470,0.042110,0.043690,0.043690,1354156
2018-06-13,0.043690,0.043860,0.037590,0.040820,0.040820,2052013
2018-06-14,0.040820,0.045520,0.040080,0.045050,0.045050,1644149
2018-06-15,0.045050,0.045940,0.041710,0.042320,0.042320,1113966
2018-06-16,0.042320,0.043450,0.041390,0.043050,0.043050,443306
2018-06-17,0.043050,0.043440,0.042400,0.042460,0.042460,321547
2018-06-18,0.042460,0.045930,0.041070,0.044950,0.044950,1019373
2018-06-19,0.044950,0.051860,0.044440,0.049790,0.049790,2281152
2018-06-20,0.049790,0.050210,0.045430,0.049770,0.049770,2214804
2018-06-21,0.049680,0.050540,0.047310,0.048780,0.048780,773096
2018-06-22,0.048780,0.049240,0.041230,0.042720,0.042720,2540122
2018-06-23,0.042720,0.045020,0.042130,0.043920,0.043920,447994
2018-06-24,0.044640,0.044640,0.038000,0.042120,0.042120,1330031
2018-06-25,0.042120,0.043600,0.040880,0.042100,0.042100,764434
2018-06-26,0.042100,0.042200,0.038010,0.038350,0.038350,534769
2018-06-27,0.038350,0.039730,0.037450,0.038890,0.038890,657378
2018-06-28,0.039010,0.039720,0.036120,0.036580,0.036580,599845
2018-06-29,0.036580,0.038010,0.034610,0.037490,0.037490,728493
2018-06-30,0.037490,0.040000,0.037300,0.038330,0.038330,771413
2018-07-01,0.038330,0.038700,0.036800,0.037990,0.037990,454840
2018-07-02,0.037990,0.040890,0.037190,0.040070,0.040070,843068
2018-07-03,0.040030,0.041540,0.038870,0.038870,0.038870,1258571
2018-07-04,0.038870,0.040850,0.037930,0.039400,0.039400,800382
2018-07-05,0.039400,0.040580,0.037780,0.038380,0.038380,440678
2018-07-06,0.038380,0.039370,0.036270,0.037570,0.037570,533757
2018-07-07,0.037570,0.038280,0.036250,0.038280,0.038280,243555
2018-07-08,0.038280,0.038580,0.037210,0.037540,0.037540,399368
2018-07-09,0.037540,0.037700,0.035980,0.036230,0.036230,455442
2018-07-10,0.036230,0.036610,0.032290,0.033580,0.033580,819066
2018-07-11,0.033580,0.034860,0.032820,0.033620,0.033620,339941
2018-07-12,0.033780,0.034100,0.031200,0.032020,0.032020,501043
2018-07-13,0.032020,0.034590,0.032020,0.033090,0.033090,324347
2018-07-14,0.033090,0.033900,0.032580,0.033460,0.033460,140262
2018-07-15,0.033460,0.034980,0.033030,0.034370,0.034370,133547
2018-07-16,0.034370,0.037770,0.034040,0.037540,0.037540,550911
2018-07-17,0.037540,0.040890,0.036030,0.039870,0.039870,734372
2018-07-18,0.039870,0.043580,0.038910,0.039590,0.039590,1175214
2018-07-19,0.039590,0.039770,0.037390,0.037860,0.037860,586528
2018-07-20,0.037860,0.037860,0.034410,0.034720,0.034720,601504
2018-07-21,0.034720,0.036460,0.033760,0.035680,0.035680,193584
2018-07-22,0.035680,0.036450,0.035010,0.035140,0.035140,119786
2018-07-23,0.035140,0.036410,0.034000,0.034000,0.034000,295986
2018-07-24,0.034000,0.039690,0.032890,0.038000,0.038000,1561428
2018-07-25,0.038000,0.039210,0.036030,0.037020,0.037020,122642
2018-07-26,0.037020,0.038740,0.035500,0.035830,0.035830,577431
2018-07-27,0.035830,0.037050,0.035200,0.036660,0.036660,319385
2018-07-28,0.036660,0.036900,0.035780,0.036890,0.036890,189076
2018-07-29,0.036890,0.040920,0.036820,0.039130,0.039130,1475122
2018-07-30,0.039130,0.039460,0.035200,0.036500,0.036500,1131067
2018-07-31,0.036500,0.036500,0.033310,0.033800,0.033800,597654
2018-08-01,0.033800,0.033890,0.031500,0.032550,0.032550,427552
2018-08-02,0.032550,0.033120,0.030610,0.031340,0.031340,305985
2018-08-03,0.031340,0.031590,0.029110,0.031040,0.031040,456348
2018-08-04,0.030360,0.031080,0.028350,0.028700,0.028700,373132
2018-08-05,0.028700,0.030500,0.028150,0.030160,0.030160,309343
2018-08-06,0.030160,0.030920,0.028700,0.029050,0.029050,191124
2018-08-07,0.029050,0.029990,0.027590,0.027590,0.027590,227629
2018-08-08,0.027590,0.027590,0.023300,0.024180,0.024180,1725792
2018-08-09,0.024180,0.026710,0.023520,0.026110,0.026110,475781
2018-08-10,0.025710,0.025990,0.023200,0.023640,0.023640,383344
2018-08-11,0.023640,0.024340,0.021790,0.022160,0.022160,256557
2018-08-12,0.022160,0.023350,0.022060,0.023070,0.023070,213407
2018-08-13,0.023070,0.023420,0.018940,0.019110,0.019110,341723
2018-08-14,0.019110,0.019330,0.016060,0.018530,0.018530,494223
2018-08-15,0.018530,0.020620,0.018530,0.019160,0.019160,467473
2018-08-16,0.019160,0.019910,0.018850,0.019380,0.019380,277870
2018-08-17,0.019380,0.023420,0.019230,0.023370,0.023370,687484
2018-08-18,0.023370,0.024580,0.020590,0.021340,0.021340,475432
2018-08-19,0.021460,0.022780,0.020860,0.022010,0.022010,286886
2018-08-20,0.022010,0.022600,0.019990,0.020400,0.020400,192053
2018-08-21,0.020400,0.021400,0.019780,0.020920,0.020920,239665
2018-08-22,0.020920,0.022060,0.019210,0.019600,0.019600,81072
2018-08-23,0.019600,0.020850,0.019450,0.020850,0.020850,212001
2018-08-24,0.020850,0.021850,0.020420,0.021520,0.021520,209822
2018-08-25,0.021520,0.022570,0.020890,0.022400,0.022400,225511
2018-08-26,0.022400,0.023110,0.021200,0.022800,0.022800,271664
2018-08-27,0.022800,0.024690,0.022430,0.024550,0.024550,457514
2018-08-28,0.024550,0.027870,0.024220,0.026880,0.026880,1012645
2018-08-29,0.026880,0.027430,0.024650,0.025480,0.025480,1013340
2018-08-30,0.025480,0.025970,0.023230,0.025020,0.025020,562150
2018-08-31,0.025020,0.026430,0.024360,0.025410,0.025410,306763
2018-09-01,0.025410,0.027190,0.025390,0.026650,0.026650,334173
2018-09-02,0.026650,0.026650,0.024760,0.025670,0.025670,328891
2018-09-03,0.025670,0.025900,0.024480,0.025010,0.025010,238500
2018-09-04,0.025010,0.025940,0.025000,0.025440,0.025440,174679
2018-09-05,0.025440,0.025520,0.021400,0.021660,0.021660,704708
2018-09-06,0.021660,0.021800,0.020110,0.021640,0.021640,524910
2018-09-07,0.021640,0.022200,0.019830,0.020340,0.020340,469339
2018-09-08,0.020340,0.021260,0.018760,0.019150,0.019150,217694
2018-09-09,0.019150,0.020500,0.018850,0.019300,0.019300,232465
2018-09-10,0.019300,0.020210,0.018860,0.019230,0.019230,191047
2018-09-11,0.019230,0.019850,0.017870,0.018500,0.018500,277615
2018-09-12,0.018500,0.018580,0.017160,0.018180,0.018180,311300
2018-09-13,0.018180,0.020590,0.018180,0.019810,0.019810,595135
2018-09-14,0.020120,0.020630,0.018920,0.019800,0.019800,501126
2018-09-15,0.019800,0.020410,0.019620,0.019850,0.019850,277507
2018-09-16,0.019850,0.020120,0.019210,0.019910,0.019910,191509
2018-09-17,0.019910,0.020290,0.018070,0.018390,0.018390,500929
2018-09-18,0.018390,0.019640,0.018170,0.019300,0.019300,496848
2018-09-19,0.019300,0.020180,0.018620,0.019630,0.019630,510904
2018-09-20,0.019630,0.022260,0.019630,0.021310,0.021310,696013
2018-09-21,0.021310,0.026210,0.021230,0.025020,0.025020,1538389
2018-09-22,0.025020,0.025500,0.022320,0.023170,0.023170,545835
2018-09-23,0.023170,0.024800,0.022720,0.023800,0.023800,864795
2018-09-24,0.023800,0.024230,0.021880,0.022130,0.022130,445118
2018-09-25,0.022130,0.022130,0.020140,0.021250,0.021250,536738
2018-09-26,0.021250,0.022000,0.020080,0.021040,0.021040,475595
2018-09-27,0.021040,0.023000,0.020620,0.022510,0.022510,545816
2018-09-28,0.022510,0.023090,0.021300,0.021980,0.021980,424130
2018-09-29,0.021980,0.022290,0.021200,0.022080,0.022080,642659
2018-09-30,0.022080,0.022720,0.021800,0.022160,0.022160,304412
2018-10-01,0.022160,0.022580,0.021590,0.022080,0.022080,245823
